words,tags_encoding
"['2', '5', '年', '如', '一', '日', '照', '顾', '孤', '寡', '老', '人', '白', '有', '富', '的', '事', '迹']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_person_name', 'M_person_name', 'E_person_name', 'O', 'O', 'O']"
"['白', '守', '富', '生', '于', '1', '9', '1', '4', '年']","['B_person_name', 'M_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['原', '籍', '是', '磁', '县', '黄', '沙', '镇', '黄', '沙', '村', '人']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['1', '9', '8', '5', '年', '夏', '天']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['在', '本', '村', '小', '学', '任', '教', '的', '张', '改', '华', '便', '决', '心', '要', '照', '顾', '老', '人', '晚', '年', '生', '活']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_person_name', 'M_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['丈', '夫', '王', '贤', '表', '示', '赞', '同']","['O', 'O', 'B_person_name', 'E_person_name', 'O', 'O', 'O', 'O']"
"['张', '改', '华', '的', '家', '在', '哪', '里']","['B_person_name', 'M_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O']"
"['白', '守', '富', '就', '住', '到', '哪', '里']","['B_person_name', 'M_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O']"
"['就', '是', '2', '5', '年']","['O', 'O', 'O', 'O', 'O']"
"['2', '5', '年', '来']","['O', 'O', 'O', 'O']"
"['张', '改', '华', '和', '王', '贤', '夫', '妇', '俩', '为', '老', '人', '付', '出', '了', '太', '多', '太', '多', '：', '冬', '天', '不', '到']","['B_person_name', 'M_person_name', 'E_person_name', 'O', 'B_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['他', '们', '总', '是', '为', '老', '人', '提', '前', '做', '好', '棉', '衣', '棉', '裤', '；', '夏', '天', '不', '到']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['在', '张', '改', '华', '和', '王', '贤', '的', '影', '响', '下']","['O', 'B_person_name', 'M_person_name', 'E_person_name', 'O', 'B_person_name', 'E_person_name', 'O', 'O', 'O', 'O']"
"['把', '白', '有', '富', '当', '成', '了', '自', '己', '的', '爷', '爷']","['O', 'B_person_name', 'M_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['万', '科', '金', '域', '华', '府', '项', '目', '设', '计', '总', '监', '为', '在', '场', '的', '所', '有', '人', '阐', '述', '了', '万', '科', '的', '思', '考', '方', '式']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['讲', '述', '了', '万', '科', '从', '客', '户', '的', '角', '度', '出', '发']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['客', '户', '是', '万', '科', '的', '唯', '一', '目', '的']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['', '万', '科', '金', '域', '华', '府', '项', '目', '设', '计', '总', '监', '为', '在', '场', '的', '所', '有', '人', '阐', '述', '了', '万', '科', '的', '思', '考', '方', '式', '', '万', '科', '・', '金', '域', '华', '府', '首', '席', '设', '计', '师', '贾', '林', '先', '生', '尤', '其', '是', '在', '绿', '色', '理', '念', '与', '产', '品', '阐', '述', '环', '节']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['一', '组', '不', '经', '意', '的', '数', '字', '诠', '释', '了', '万', '科']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['2', '0', '1', '0', '年', '全', '年']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['万', '科', '在', '全', '国', '范', '围', '内', '共', '开', '发', '了', '7', '5', '万', '平', '米', '的', '绿', '色', '三', '星', '住', '宅']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['不', '久', '之', '前', '的', '6', '月', '2', '7', '日']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['在', '出', '席', '中', '中', '英', '英', '峰', '会', '的', '中', '国', '国', '务', '院', '总', '理', '温', '家', '宝', '和', '英', '国', '首', '相', '卡', '梅', '伦', '的', '共', '同', '见', '证', '下']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_person_name', 'M_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'B_person_name', 'M_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O']"
"['万', '科', '企', '业', '股', '份', '有', '限', '公', '司', '总', '裁', '郁', '亮', '和', '英', '国', '建', '筑', '研', '究', '院', '(', 'B', 'R', 'E', ')', '总', '裁', 'P', 'e', 't', 'e', 'r', '', 'B', 'o', 'n', 'f', 'i', 'e', 'l', 'd', '', '在', '英', '国', '外', '交', '部', '签', '订', '了', '合', '作', '备', '忘', '录']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_person_name', 'M_person_name', 'M_person_name', 'M_person_name', 'M_person_name', 'M_person_name', 'M_person_name', 'M_person_name', 'M_person_name', 'M_person_name', 'M_person_name', 'M_person_name', 'M_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['万', '科', '与', 'B', 'R', 'E', '将', '通', '过', '北', '京', '市', '绿', '色', '建', '筑', '公', '园', '项', '目']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['刘', '淇', '首', '先', '祝', '愿', '2', '0', '1', '1', '北', '京', 'C', 'B', 'D', '商', '务', '节', '暨', '世', '界', 'C', 'B', 'D', '联', '盟', '年', '会', '圆', '满', '成', '功']","['B_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['梅', '拉', '梅', '德', '先', '生', '是', '全', '球', '公', '认', '的', '金', '融', '期', '货', '的', '创', '始', '人']","['B_person_name', 'M_person_name', 'M_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['您', '应', '邀', '出', '席', '商', '务', '节', '期', '间', '召', '开', '的', '中', '国', '国', '际', '期', '货', '峰', '会']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['希', '望', '您', '能', '为', '中', '国', '期', '货', '发', '展', '提', '出', '宝', '贵', '建', '议']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['北', '京', 'C', 'B', 'D', '商', '务', '节', '迄', '今', '已', '举', '办', '了', '十', '一', '届']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['商', '务', '节', '的', '举', '办', '对', '于', '加', '强', '北', '京', '与', '世', '界', '各', '国', '各', '地', '区', '商', '务', '区', '的', '交', '流', '与', '合', '作']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['提', '升', '北', '京', '城', '市', '的', '国', '际', '化', '水', '平']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['加', '快', '建', '设', '中', '国', '特', '色', '世', '界', '城', '市']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['他', '向', '客', '人', '们', '介', '绍', '了', '北', '京', '市', '经', '济', '社', '会', '发', '展', '和', 'C', 'B', 'D', '商', '务', '节', '的', '有', '关', '情', '况']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['北', '京', '将', '为', '各', '国', '各', '地', '区', '企', '业', '来', '京', '京', '发', '展', '创', '造', '良', '好', '的', '环', '境']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['欢', '迎', '更', '多', '的', '跨', '国', '公', '司', '及', '大', '企', '业', '来', '京', '京', '投', '资', '发', '展']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['世', '界', '卫', '生', '组', '织', '的', '专', '家', '们', '最', '终', '还', '没', '有', '给', '猪', '肝', '找', '到', '一', '个', '适', '当', '的', '位', '置']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['', '食', '用', '油', '排', '行', '榜', '和', '去', '年', '几', '乎', '一', '样']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['1', '5', '日']","['O', 'O', 'O']"
"['张', '国', '焘', '找', '借', '口', '几', '次', '离', '开', '办', '事', '处']","['B_person_name', 'M_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['就', '派', '丘', '南', '章', '与', '吴', '志', '坚', '随', '身', '陪', '同']","['O', 'O', 'B_person_name', 'M_person_name', 'E_person_name', 'O', 'B_person_name', 'M_person_name', 'E_person_name', 'O', 'O', 'O', 'O']"
"['他', '去', '会', '见', '了', '国', '民', '党', 'C', 'C', '特', '务', '头', '子', '陈', '立', '夫']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_person_name', 'M_person_name', 'E_person_name']"
"['蒋', '介', '石', '侍', '从', '室', '副', '主', '任', '周', '佛', '海']","['B_person_name', 'M_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'B_person_name', 'M_person_name', 'E_person_name']"
"['还', '有', '已', '被', '中', '共', '中', '央', '开', '除', '出', '党', '党', '的', '前', '总', '书', '记', '陈', '独', '秀', '等', '人']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_person_name', 'M_person_name', 'E_person_name', 'O', 'O']"
"['进', '行', '破', '坏', '国', '国', '共', '共', '合', '作', '及', '污', '蔑', '共', '产', '党', '的', '活', '动']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['张', '张', '一', '再', '向', '周', '恩', '来', '提', '出']","['B_person_name', 'E_person_name', 'O', 'O', 'O', 'B_person_name', 'M_person_name', 'E_person_name', 'O', 'O']"
"['要', '到', '武', '昌', '向', '蒋', '介', '石', '汇', '报', '陕', '甘', '宁', '边', '区', '政', '府', '的', '工', '作']","['O', 'O', 'O', 'O', 'O', 'B_person_name', 'M_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['长', '江', '局', '几', '位', '领', '导', '人', '开', '会', '研', '究']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['认', '为', '这', '是', '张', '国', '焘', '的', '借', '口']","['O', 'O', 'O', 'O', 'B_person_name', 'M_person_name', 'E_person_name', 'O', 'O', 'O']"
"['便', '决', '定', '由', '周', '恩', '来', '陪', '同', '他', '去', '见', '蒋', '介', '石']","['O', 'O', 'O', 'O', 'B_person_name', 'M_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'B_person_name', 'M_person_name', 'E_person_name']"
"['1', '6', '日', '上', '午']","['O', 'O', 'O', 'O', 'O']"
"['张', '国', '焘', '一', '见', '蒋', '介', '石', '就', '说', '：']","['B_person_name', 'M_person_name', 'E_person_name', 'O', 'O', 'B_person_name', 'M_person_name', 'E_person_name', 'O', 'O', 'O']"
"['周', '恩', '来', '立', '即', '插', '话', '反', '驳', '：']","['B_person_name', 'M_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['接', '着', '张', '国', '焘', '语', '无', '伦', '次', '地', '讲', '了', '一', '些', '边', '区', '政', '府', '的', '事', '情']","['O', 'O', 'B_person_name', 'M_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['蒋', '介', '石', '看', '出', '这', '位', '共', '产', '党', '内', '自', '称']","['B_person_name', 'M_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['中', '国', '的', '列', '宁']","['O', 'O', 'O', 'B_person_name', 'E_person_name']"
"['当', '着', '周', '恩', '来', '的', '面']","['O', 'O', 'B_person_name', 'M_person_name', 'E_person_name', 'O', 'O']"
"['蒋', '蒋']","['B_person_name', 'E_person_name']"
"['张', '张', '二', '人', '不', '好', '多', '说']","['B_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O']"
"['蒋', '介', '石', '摆', '出']","['B_person_name', 'M_person_name', 'E_person_name', 'O', 'O']"
"['对', '张', '张', '勉', '励', '几', '句']","['O', 'B_person_name', 'E_person_name', 'O', 'O', 'O', 'O']"
"['周', '恩', '来', '严', '厉', '批', '评', '张', '国', '焘']","['B_person_name', 'M_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'B_person_name', 'M_person_name', 'E_person_name']"
"['在', '蒋', '介', '石', '面', '前', '摇', '尾', '乞', '怜']","['O', 'B_person_name', 'M_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O']"
"['完', '全', '丧', '失', '了', '共', '产', '党', '员', '的', '立', '场']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['张', '张', '当', '作', '耳', '边', '风']","['B_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O']"
"['老', '姬', '说']","['B_person_name', 'E_person_name', 'O']"
"['两', '分', '钟', '弯', '一', '次', '腰']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['三', '分', '钟', '挖', '一', '回', '土']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['半', '小', '时', '里']","['O', 'O', 'O', 'O']"
"['老', '姬', '却', '只', '挖', '出', '了', '不', '到', '十', '斤', '的', '废', '铁']","['B_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['越', '南', '在', '对', '待', '中', '国', '问', '题', '上', '似', '乎', '有', '了', '一', '些', '真', '诚', '的', '味', '道']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['先', '是', '在', '接', '受', '了', '中', '国', '大', '量', '的', '资', '金', '援', '助', '之', '后']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['抓', '捕', '了', '不', '少', '反', '对', '中', '国', '的', '越', '南', '民', '众']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['证', '明', '越', '南', '正', '在', '行', '动']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['正', '在', '抑', '制', '越', '南', '的', '反', '华', '势', '力']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['越', '南', '却', '表', '现', '了', '出', '了', '另', '外', '一', '种', '姿', '态']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['那', '就', '是', '对', '中', '国', '进', '行', '了', '高', '调', '的', '讹', '诈']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['\\', 'n', '\\', 'n', '在', '中', '国', '一', '再', '的', '声', '称', '整', '个', '南', '海', '都', '是', '中', '国', '的', '主', '权', '范', '围', '之', '内', '的', '领', '土', '之', '下']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['越', '南', '还', '是', '一', '意', '孤', '行', '的', '认', '为']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['只', '要', '在', '中', '国', '彻', '底', '愤', '怒', '之', '前']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['不', '断', '的', '压', '缩', '中', '国', '的', '底', '线', '的', '话']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['就', '能', '获', '得', '中', '国', '的', '认', '可', '；', '这', '种', '想', '法']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['但', '是', '越', '南', '的', '这', '种', '做', '法']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['正', '在', '变', '相', '的', '刺', '激', '中', '国']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['变', '相', '的', '让', '中', '国', '不', '得', '不', '才', '采', '取', '更', '严', '重', '的', '方', '式', '来', '解', '决', '双', '方', '存', '在', '的', '问', '题']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['但', '国', '民', '党', '并', '不', '想', '放', '弃', '一', '党', '独', '裁', '的', '基', '本', '政', '治', '模', '式']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['却', '实', '际', '拒', '绝', '了', '中', '国', '共', '产', '党', '在', '1', '9', '4', '4', '年', '秋', '提', '出', '的']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['成', '立', '民', '主', '联', '合', '政', '府']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['因', '为', '这', '一', '主', '张', '是', '对', '国', '民', '党', '一', '党', '独', '裁', '专', '制', '的', '彻', '底', '否', '定']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['抗', '战', '胜', '利', '后']","['O', 'O', 'O', 'O', 'O']"
"['在', '国', '国', '共', '共', '的', '重', '庆', '谈', '判', '中']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['中', '国', '共', '产', '党', '仍', '把', '反', '对', '一', '党', '独', '裁', '专', '制']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['这', '可', '能', '是', '历', '史', '给', '国', '民', '党', '提', '供', '的', '最', '后']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['国', '民', '党', '被', '抗', '战', '的', '胜', '利', '冲', '昏', '了', '头', '脑']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['1', '9', '4', '5', '年', '8', '月', '1', '0', '日']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['经', '过', '八', '年', '艰', '苦', '卓', '绝', '的', '浴', '血', '抗', '战']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['日', '本', '终', '于', '无', '条', '件', '投', '降']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['以', '英', '英']","['O', 'O', 'O']"
"['美', '美', '废', '除', '对', '华', '不', '平', '等', '条', '约', '为', '先', '导']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['百', '余', '年', '来', '列', '强', '强', '加', '在', '中', '国', '身', '上', '的', '不', '平', '等', '条', '约', '已', '基', '本', '废', '除']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['被', '日', '本', '强', '占', '半', '个', '世', '纪', '的', '台', '台']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['澎', '列', '岛', '即', '将', '回', '到', '祖', '国', '的', '怀', '抱']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['中', '国', '在', '联', '合', '国', '任', '常', '任', '理', '事', '国']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['百', '年', '积', '弱', '的', '中', '国', '一', '跃', '成', '为', '世', '界']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['也', '不', '能', '不', '使', '国', '民', '政', '府']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['国', '民', '党', '的', '威', '望', '突', '然', '高', '涨']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['确', '使', '国', '民', '党', '得', '到', '一', '笔', '巨', '大', '的', '政', '治', '财', '富', '或', '曰', '政', '治', '资', '本']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['国', '民', '党', '的', '威', '望', '却', '一', '落', '千', '丈']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['这', '些', '决', '议', '案', '突', '出', '了', '中', '央', '执', '行', '委', '员', '会', '的', '最', '高', '权', '力']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['汪', '精', '卫', '得', '票', '都', '是', '最', '多', '的']","['B_person_name', 'M_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['在', '中', '常', '委']","['O', 'O', 'O', 'O']"
"['政', '治', '委', '员', '会']","['O', 'O', 'O', 'O', 'O']"
"['军', '事', '委', '员', '会', '等', '机', '构', '中']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['虽', '然', '仍', '有', '蒋', '介', '石', '的', '名', '字', '(', '这', '在', '一', '定', '程', '度', '上', '显', '示', '与', '会', '者', '对', '蒋', '蒋', '尚', '有', '较', '高', '的', '期', '望', ')']","['O', 'O', 'O', 'O', 'B_person_name', 'M_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['就', '连', '军', '事', '委', '员', '会', '他', '也', '不', '能', '完', '全', '驾', '驭', '了']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['仅', '成', '为', '国', '民', '党', '中', '央', '和', '国', '民', '政', '府', '众', '多', '委', '员', '中', '的', '一', '个']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['我', '们', '的', '工', '作', '人', '员', '联', '系', '了', '亚', '马', '逊', '的', '售', '后', '服', '务']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['由', '于', '亚', '马', '逊', '属', '于', '平', '台', '型', '电', '商', '企', '业']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['可', '向', '亚', '马', '逊', '反', '映']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['亚', '马', '逊', '会', '帮', '助', '联', '系', '卖', '家']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['亚', '马', '逊', '承', '诺', '该', '客', '户', '的', '问', '题', '会', '跟', '卖', '家', '联', '系', '跟', '进']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['亚', '马', '逊', '中', '国', '是', '全', '球', '最', '大', '的', '电', '子', '商', '务', '公', '司', '亚', '马', '逊', '在', '中', '国', '的', '网', '站']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
